id,phoneNumbers,locations,likes,newProperty
10470,3425145,A,fJqwU,
10472,3452421,E,mwzFP,
10474,2341564,F,DQhGN,
10476,3425342,K,wZpEP,
10478,143153,B,KBtDu,
10479,3422623,I,mbHtn,8
10480,3452352352,G,tkcdq,
10482,3425145,A,fJqwU,
10484,3425342,K,wZpEP,
10488,3452352352,G,tkcdq,
10490,3425145,A,fJqwU,
10492,143153,B,KBtDu,
10493,352432,C,Qzata,2
10496,3452421,E,mwzFP,
10498,3452352352,G,tkcdq,
10500,143153,B,KBtDu,
10502,352432,C,Qzata,
10504,3425342,K,wZpEP,
10506,143153,B,KBtDu,
10507,,,,4
10508,32465423446,H,eNsaN,
10510,355366,J,wZpEP,
10512,32465423446,H,eNsaN,
10514,3425145,A,fJqwU,
10516,32465423446,H,eNsaN,
10518,32465423446,H,eNsaN,
10520,143153,B,KBtDu,
10521,355366,J,wZpEP,9
10522,32465423446,H,eNsaN,
10524,3452421,E,mwzFP,
10526,34513535,D,QApeX,
10528,32465423446,H,eNsaN,
10532,34513535,D,QApeX,
10534,3422623,I,mbHtn,
10535,3452421,E,mwzFP,4
10536,3425342,K,wZpEP,
10538,352432,C,Qzata,
10540,34513535,D,QApeX,
10544,32465423446,H,eNsaN,
10546,2341564,F,DQhGN,
10548,3422623,I,mbHtn,
10549,3452352352,G,tkcdq,6
10550,34513535,D,QApeX,
10552,355366,J,wZpEP,
10554,3425342,K,wZpEP,
10556,34513535,D,QApeX,
10558,143153,B,KBtDu,
10560,355366,J,wZpEP,
10562,2341564,F,DQhGN,
10563,2341564,F,DQhGN,5
10564,3425145,A,fJqwU,
10566,355366,J,,
10568,3425342,K,wZpEP,
10570,3425342,K,wZpEP,
10572,3452352352,G,tkcdq,
10576,143153,B,KBtDu,
10577,143153,B,KBtDu,1
10578,3425145,A,fJqwU,
10580,32465423446,H,eNsaN,
10584,3425342,K,wZpEP,
10586,2341564,F,DQhGN,
10588,143153,B,KBtDu,
10590,143153,B,KBtDu,
10591,355366,J,wZpEP,9
10596,355366,J,wZpEP,
10598,3452421,E,mwzFP,
10600,352432,C,Qzata,
10602,32465423446,H,eNsaN,
10604,2341564,F,DQhGN,
10605,34513535,D,QApeX,3
10608,34513535,D,QApeX,
10610,2341564,F,DQhGN,
10612,32465423446,H,eNsaN,
10614,143153,B,KBtDu,
10616,143153,B,KBtDu,
10618,355366,J,wZpEP,
10619,3422623,I,mbHtn,8
10620,2341564,F,DQhGN,
10622,34513535,D,QApeX,
10624,3422623,I,mbHtn,
10626,143153,B,KBtDu,
10630,34513535,D,QApeX,
10632,2341564,F,DQhGN,
10633,34513535,D,QApeX,3
10634,34513535,D,QApeX,
10636,352432,C,Qzata,
10638,3452352352,G,tkcdq,
10640,2341564,F,DQhGN,
10642,3452352352,G,tkcdq,
10644,3452421,E,mwzFP,
10646,3425342,K,wZpEP,
10647,3422623,I,mbHtn,8
10648,3425342,K,wZpEP,
10650,2341564,F,DQhGN,
10652,3425145,A,fJqwU,
10656,2341564,F,DQhGN,
10658,352432,C,Qzata,
10660,3425145,A,fJqwU,
10661,,,,0
10666,2341564,F,DQhGN,
10668,3452352352,G,tkcdq,
10670,34513535,D,QApeX,
10672,3425342,K,wZpEP,
10674,3422623,I,mbHtn,
10675,143153,B,KBtDu,1
10676,143153,B,KBtDu,
10678,3425145,A,fJqwU,
10680,3452421,E,mwzFP,
10682,352432,C,Qzata,
10684,3422623,I,mbHtn,
10686,32465423446,H,eNsaN,
10688,352432,C,Qzata,
10689,355366,J,wZpEP,9
10690,352432,C,Qzata,
10692,2341564,F,DQhGN,
10694,355366,J,wZpEP,
10696,32465423446,H,eNsaN,
10698,34513535,D,QApeX,
10700,3425342,K,wZpEP,
10702,32465423446,H,eNsaN,
10703,3422623,I,mbHtn,8
10704,3452352352,G,tkcdq,
10706,143153,B,KBtDu,
10708,3425342,K,wZpEP,
10710,34513535,D,QApeX,
10712,143153,B,KBtDu,
10714,3452421,E,mwzFP,
10716,34513535,D,QApeX,
10717,352432,C,Qzata,2
10718,352432,C,Qzata,
10720,32465423446,H,eNsaN,
10722,355366,J,wZpEP,
10726,2341564,F,DQhGN,
10728,2341564,F,DQhGN,
10730,3422623,I,mbHtn,
10731,352432,C,Qzata,2
10732,143153,B,KBtDu,
10734,143153,B,KBtDu,
10736,3452421,E,mwzFP,
10740,3452352352,G,tkcdq,
10742,34513535,D,QApeX,
10745,352432,C,Qzata,2
10746,3452352352,G,tkcdq,
10748,2341564,F,DQhGN,
10750,355366,J,wZpEP,
10752,355366,J,wZpEP,
10756,3452421,E,mwzFP,
10758,3425342,K,wZpEP,
10759,3425145,A,fJqwU,0
10760,3452352352,G,tkcdq,
10762,32465423446,H,eNsaN,
10764,3425342,K,wZpEP,
10766,3422623,I,mbHtn,
10768,2341564,F,DQhGN,
10770,3422623,I,mbHtn,
10772,34513535,D,QApeX,
10773,352432,C,Qzata,2
10774,355366,J,wZpEP,
10776,355366,J,wZpEP,
10778,3425342,K,wZpEP,
10780,3452352352,G,tkcdq,
10784,32465423446,H,eNsaN,
10786,2341564,F,DQhGN,
10787,143153,B,KBtDu,1
10788,352432,C,Qzata,
10790,3425342,K,wZpEP,
10792,3452352352,G,tkcdq,
10794,2341564,F,DQhGN,
10796,3425145,A,fJqwU,
10798,355366,J,wZpEP,
10800,3425145,A,fJqwU,
10801,355366,J,wZpEP,9
10802,3425145,A,fJqwU,
10804,3452421,E,mwzFP,
10806,3452352352,G,tkcdq,
10808,355366,J,wZpEP,
10810,3452352352,G,tkcdq,
10812,143153,B,KBtDu,
10814,355366,J,wZpEP,
10815,352432,C,Qzata,2
10816,3425342,K,wZpEP,
10818,2341564,F,DQhGN,
10820,2341564,F,DQhGN,
10822,352432,C,Qzata,
10824,143153,B,KBtDu,
10826,3422623,I,mbHtn,
10828,32465423446,H,eNsaN,
10829,3425342,K,wZpEP,10
10830,3425342,K,wZpEP,
10832,3422623,I,mbHtn,
10834,355366,J,wZpEP,
10836,34513535,D,QApeX,
10838,2341564,F,DQhGN,
10840,352432,C,Qzata,
10842,32465423446,H,eNsaN,
10843,3425342,K,wZpEP,10
10844,355366,J,wZpEP,
10846,355366,J,wZpEP,
10848,352432,C,Qzata,
10854,3452352352,G,tkcdq,
10856,3422623,I,mbHtn,
10857,352432,C,Qzata,2
10858,355366,J,wZpEP,
10860,3425145,A,fJqwU,
10862,2341564,F,DQhGN,
10864,3452421,E,mwzFP,
10866,352432,C,Qzata,
10871,3452421,E,mwzFP,4
10872,3425145,A,fJqwU,
10874,34513535,D,QApeX,
10876,3425342,K,wZpEP,
10878,143153,B,KBtDu,
10880,352432,C,Qzata,
10882,32465423446,H,eNsaN,
10884,352432,C,Qzata,
10885,352432,C,Qzata,2
10886,3422623,I,mbHtn,
10888,3422623,I,mbHtn,
10890,3422623,I,mbHtn,
10892,3452421,E,mwzFP,
10894,2341564,F,DQhGN,
10896,32465423446,H,eNsaN,
10898,352432,C,Qzata,
10899,32465423446,H,eNsaN,7
10900,355366,J,wZpEP,
10902,3425145,A,fJqwU,
10904,3425145,A,fJqwU,
10906,143153,B,KBtDu,
10908,3425342,K,wZpEP,
10910,352432,C,Qzata,
10912,352432,C,Qzata,
10913,352432,C,Qzata,2
10914,2341564,F,DQhGN,
10916,32465423446,H,eNsaN,
10918,32465423446,H,eNsaN,
10920,3422623,I,mbHtn,
10922,355366,J,wZpEP,
10924,3452352352,G,tkcdq,
10926,355366,J,wZpEP,
10927,352432,C,Qzata,2
10928,3425145,A,fJqwU,
10932,352432,C,Qzata,
10936,3422623,I,mbHtn,
10938,32465423446,H,eNsaN,
10940,143153,B,KBtDu,
10941,355366,J,wZpEP,9
10942,3452421,E,mwzFP,
10944,3452421,E,mwzFP,
10946,143153,B,KBtDu,
10948,3425145,A,fJqwU,
10950,32465423446,H,eNsaN,
10952,355366,J,wZpEP,
10954,3425145,A,fJqwU,
10955,3452421,E,mwzFP,4
10956,3452352352,G,tkcdq,
10958,32465423446,H,eNsaN,
10960,3452352352,G,tkcdq,
10962,2341564,F,DQhGN,
10964,355366,J,wZpEP,
10966,355366,J,wZpEP,
10968,3452421,E,mwzFP,
10969,143153,B,KBtDu,1
10970,3425342,K,wZpEP,
10972,34513535,D,QApeX,
10976,3422623,I,mbHtn,
10978,355366,J,wZpEP,
10980,143153,B,KBtDu,
10982,355366,J,wZpEP,
10983,3425145,A,fJqwU,0
10984,143153,B,KBtDu,
10986,34513535,D,QApeX,
10988,3425145,A,fJqwU,
10990,3425342,K,wZpEP,
10992,3425342,K,wZpEP,
10996,34513535,D,QApeX,
10997,,,,8
10998,3452421,E,mwzFP,
11000,143153,B,KBtDu,
11002,2341564,F,DQhGN,
11004,3452352352,G,tkcdq,
11006,3422623,I,mbHtn,
11010,32465423446,H,eNsaN,
11011,3422623,I,mbHtn,8
11012,32465423446,H,eNsaN,
11014,355366,J,wZpEP,
11016,2341564,F,DQhGN,
11018,143153,B,KBtDu,
11020,3452352352,G,tkcdq,
11022,143153,B,KBtDu,
11024,32465423446,H,eNsaN,
11025,,,,7
11026,352432,C,Qzata,
11028,32465423446,H,eNsaN,
11030,3425145,A,fJqwU,
11032,355366,J,wZpEP,
11034,32465423446,H,eNsaN,
11036,32465423446,H,eNsaN,
11038,34513535,D,QApeX,
11039,32465423446,H,eNsaN,7
11040,2341564,F,DQhGN,
11042,3452352352,G,tkcdq,
11044,143153,B,KBtDu,
11046,32465423446,H,eNsaN,
11048,143153,B,KBtDu,
11050,3425342,K,wZpEP,
11052,3425145,A,fJqwU,
11053,34513535,D,QApeX,3
11054,3422623,I,mbHtn,
11056,143153,B,KBtDu,
11058,3425342,K,wZpEP,
11060,34513535,D,QApeX,
11062,3422623,I,mbHtn,
11064,3422623,I,mbHtn,
11066,32465423446,H,eNsaN,
11067,2341564,F,DQhGN,5
11068,3425145,A,fJqwU,
11070,3425145,A,fJqwU,
11072,3425342,K,wZpEP,
11074,355366,J,wZpEP,
11078,3452352352,G,tkcdq,
11080,352432,C,Qzata,
11081,143153,B,KBtDu,1
11082,32465423446,H,eNsaN,
11084,34513535,D,QApeX,
11086,34513535,D,QApeX,
11088,3425342,K,wZpEP,
11092,3422623,I,mbHtn,
11094,355366,J,,
11095,,,,9
11096,3452352352,G,tkcdq,
11098,355366,J,wZpEP,
11102,143153,B,KBtDu,
11104,355366,J,wZpEP,
11106,3452421,E,mwzFP,
11108,3425145,A,fJqwU,
11109,355366,J,wZpEP,9
11110,352432,C,Qzata,
11112,3425145,A,fJqwU,
11114,3425342,K,wZpEP,
11116,352432,C,Qzata,
11122,3425145,A,fJqwU,
11123,3452421,E,mwzFP,4
11124,355366,J,wZpEP,
11128,2341564,F,DQhGN,
11130,352432,C,Qzata,
11134,3422623,I,mbHtn,
11136,3452421,E,mwzFP,
11137,32465423446,H,eNsaN,7
11138,143153,B,KBtDu,
11140,3452421,E,mwzFP,
11142,34513535,D,QApeX,
11144,3452421,E,mwzFP,
11146,355366,J,wZpEP,
11150,34513535,D,QApeX,
11151,3452421,E,mwzFP,4
11154,143153,B,KBtDu,
11156,143153,B,KBtDu,
11158,143153,B,KBtDu,
11160,3452352352,G,tkcdq,
11162,32465423446,H,eNsaN,
11164,355366,J,wZpEP,
11165,3425145,A,fJqwU,0
11166,3425342,K,,
11168,3452352352,G,tkcdq,
11170,3422623,I,mbHtn,
11172,143153,B,KBtDu,
11174,3452421,E,mwzFP,
11176,34513535,D,QApeX,
11179,2341564,F,DQhGN,5
11180,32465423446,H,eNsaN,
11182,3425342,K,,
11184,34513535,D,QApeX,
11186,3425342,K,wZpEP,
11188,3425342,K,wZpEP,
11190,32465423446,H,eNsaN,
11192,3425342,K,wZpEP,
11193,2341564,F,DQhGN,5
11194,3425145,A,fJqwU,
11196,3422623,I,mbHtn,
11198,3425342,K,wZpEP,
11200,3425145,A,fJqwU,
11204,3425145,A,fJqwU,
11206,2341564,F,DQhGN,
11207,143153,B,KBtDu,1
11208,352432,C,Qzata,
11210,3452352352,G,tkcdq,
11212,3425342,K,wZpEP,
11214,3452352352,G,tkcdq,
11216,3422623,I,mbHtn,
11218,3452352352,G,tkcdq,
11220,3425145,A,fJqwU,
11221,3425342,K,wZpEP,10
11222,34513535,D,QApeX,
11224,2341564,F,DQhGN,
11226,3452421,E,mwzFP,
11228,3422623,I,mbHtn,
11230,143153,B,KBtDu,
11232,352432,C,Qzata,
11234,34513535,D,QApeX,
11235,3425342,K,wZpEP,10
11236,352432,C,Qzata,
11238,352432,C,Qzata,
11240,3425145,A,fJqwU,
11242,3422623,I,mbHtn,
11244,3452421,E,mwzFP,
11246,2341564,F,DQhGN,
11248,2341564,F,DQhGN,
11249,355366,J,,9
11250,3425342,K,wZpEP,
11252,32465423446,H,eNsaN,
11254,3452421,E,mwzFP,
11256,352432,C,Qzata,
11258,32465423446,H,eNsaN,
11260,3425342,K,wZpEP,
11262,355366,J,wZpEP,
11263,2341564,F,DQhGN,5
11264,3452352352,G,tkcdq,
11266,3452421,E,mwzFP,
11268,2341564,F,DQhGN,
11270,3425342,K,wZpEP,
11272,2341564,F,DQhGN,
11274,3425145,A,fJqwU,
11276,2341564,F,DQhGN,
11277,3425145,A,fJqwU,0
11278,3452352352,G,tkcdq,
11280,3452421,E,mwzFP,
11282,34513535,D,QApeX,
11284,355366,J,wZpEP,
11286,3422623,I,mbHtn,
11288,3425145,A,fJqwU,
11290,3425342,K,wZpEP,
11291,3425145,A,fJqwU,0
11292,352432,C,Qzata,
11294,3425145,A,fJqwU,
11296,2341564,F,DQhGN,
11298,34513535,D,QApeX,
11300,32465423446,H,eNsaN,
11302,355366,J,wZpEP,
11304,3422623,I,mbHtn,
11305,3425342,K,wZpEP,10
11308,3452421,E,mwzFP,
11310,143153,B,KBtDu,
11312,3452421,E,mwzFP,
11316,3452421,E,mwzFP,
11318,32465423446,H,eNsaN,
11319,355366,J,wZpEP,9
11320,2341564,F,DQhGN,
11322,2341564,F,DQhGN,
11324,3425145,A,fJqwU,
11326,2341564,F,DQhGN,
11330,3422623,I,mbHtn,
11332,2341564,F,DQhGN,
11333,3425342,K,wZpEP,10
11334,32465423446,H,eNsaN,
11336,3422623,I,mbHtn,
11338,2341564,F,DQhGN,
11340,3452352352,G,tkcdq,
11342,3425145,A,fJqwU,
11344,355366,J,wZpEP,
11346,3422623,I,mbHtn,
11347,,,,3
11348,355366,J,wZpEP,
11350,143153,B,KBtDu,
11352,3425145,A,fJqwU,
11354,3425342,K,wZpEP,
11356,3425342,K,wZpEP,
11358,143153,B,KBtDu,
11360,3452421,E,mwzFP,
11361,3425145,A,fJqwU,0
11362,2341564,F,DQhGN,
11364,352432,C,Qzata,
11366,2341564,F,DQhGN,
11368,143153,B,KBtDu,
11370,3425342,K,wZpEP,
11372,143153,B,KBtDu,
11374,3452352352,G,tkcdq,
11375,355366,J,wZpEP,9
11376,352432,C,Qzata,
11378,143153,B,KBtDu,
11380,143153,B,KBtDu,
11382,352432,C,Qzata,
11384,3452352352,G,tkcdq,
11386,3452421,E,mwzFP,
11388,3452421,E,mwzFP,
11389,,,,10
11390,3425145,A,fJqwU,
11392,3425342,K,wZpEP,
11394,3425145,A,fJqwU,
11398,355366,J,wZpEP,
11400,3422623,I,mbHtn,
11402,3425145,A,fJqwU,
11403,3425145,A,fJqwU,0
11404,32465423446,H,eNsaN,
11406,355366,J,wZpEP,
11408,34513535,D,QApeX,
11410,3425342,K,wZpEP,
11412,355366,J,wZpEP,
11414,34513535,D,QApeX,
11416,3452352352,G,tkcdq,
11417,355366,J,wZpEP,9
11418,3422623,I,mbHtn,
11420,2341564,F,DQhGN,
11422,34513535,D,QApeX,
11424,3452352352,G,tkcdq,
11426,34513535,D,QApeX,
11428,3422623,I,mbHtn,
11430,3425342,K,wZpEP,
11431,,,,0
11434,34513535,D,QApeX,
11436,352432,C,Qzata,
11438,3452352352,G,tkcdq,
11440,34513535,D,QApeX,
11442,352432,C,Qzata,
11444,3452421,E,mwzFP,
11445,3452421,E,mwzFP,4
11446,3452352352,G,tkcdq,
11450,143153,B,KBtDu,
11452,3452421,E,mwzFP,
11454,3422623,I,mbHtn,
11456,3425145,A,fJqwU,
11458,143153,B,KBtDu,
11459,34513535,D,QApeX,3
11460,352432,C,Qzata,
11462,3425342,K,wZpEP,
11464,3422623,I,mbHtn,
11466,3425342,K,wZpEP,
11468,3452352352,G,tkcdq,
11470,355366,J,wZpEP,
11472,3425342,K,wZpEP,
11473,143153,B,KBtDu,1
11474,32465423446,H,eNsaN,
11476,3425145,A,fJqwU,
11478,34513535,D,QApeX,
11480,3452421,E,mwzFP,
11482,34513535,D,QApeX,
11484,2341564,F,DQhGN,
11486,3452421,E,mwzFP,
11487,,,,1
11488,3452352352,G,tkcdq,
11490,3452421,E,mwzFP,
11492,3422623,I,mbHtn,
11496,352432,C,Qzata,
11498,3425342,K,wZpEP,
11500,3425145,A,fJqwU,
11501,3425145,A,fJqwU,0
11502,3422623,I,mbHtn,
11504,32465423446,H,eNsaN,
11506,355366,J,wZpEP,
11508,34513535,D,QApeX,
11510,2341564,F,DQhGN,
11512,3452421,E,mwzFP,
11515,,,,0
11516,3422623,I,mbHtn,
11518,3422623,I,mbHtn,
11520,3452352352,G,tkcdq,
11522,3452421,E,mwzFP,
11524,2341564,F,DQhGN,
11526,32465423446,H,eNsaN,
11529,355366,J,wZpEP,9
11532,355366,J,,
11534,2341564,F,DQhGN,
11536,34513535,D,QApeX,
11538,32465423446,H,eNsaN,
11540,3452421,E,mwzFP,
11542,2341564,F,DQhGN,
11543,3452352352,G,tkcdq,6
11544,3452352352,G,tkcdq,
11546,2341564,F,DQhGN,
11548,3425145,A,fJqwU,
11550,355366,J,wZpEP,
11552,355366,J,wZpEP,
11554,3422623,I,mbHtn,
11556,32465423446,H,eNsaN,
11557,3452421,E,mwzFP,4
11558,3452421,E,mwzFP,
11560,3452421,E,mwzFP,
11562,3422623,I,mbHtn,
11564,355366,J,wZpEP,
11566,2341564,F,DQhGN,
11568,32465423446,H,eNsaN,
11570,32465423446,H,eNsaN,
11571,143153,B,KBtDu,1
11572,3425145,A,fJqwU,
11574,352432,C,Qzata,
11576,3425342,K,wZpEP,
11578,3422623,I,mbHtn,
11580,352432,C,Qzata,
11582,32465423446,H,eNsaN,
11584,143153,B,KBtDu,
11585,352432,C,Qzata,2
11586,3425342,K,wZpEP,
11588,352432,C,Qzata,
11592,355366,J,,
11594,34513535,D,QApeX,
11596,3425145,A,fJqwU,
11598,32465423446,H,eNsaN,
11599,355366,J,wZpEP,9
11600,2341564,F,DQhGN,
11602,3422623,I,mbHtn,
11604,352432,C,Qzata,
11606,3452352352,G,tkcdq,
11608,143153,B,KBtDu,
11610,34513535,D,QApeX,
11612,3452421,E,mwzFP,
11613,3422623,I,mbHtn,8
11614,32465423446,H,eNsaN,
11616,3425145,A,fJqwU,
11618,143153,B,KBtDu,
11620,3452352352,G,tkcdq,
11622,3425145,A,fJqwU,
11624,3425342,K,wZpEP,
11626,3425145,A,fJqwU,
11627,,,,4
11628,352432,C,Qzata,
11630,34513535,D,QApeX,
11632,3422623,I,mbHtn,
11634,3452421,E,mwzFP,
11636,34513535,D,QApeX,
11638,352432,C,Qzata,
11641,3425342,K,wZpEP,10
11642,34513535,D,QApeX,
11644,32465423446,H,eNsaN,
11646,3425342,K,wZpEP,
11648,3422623,I,mbHtn,
11650,143153,B,KBtDu,
11652,3425342,K,wZpEP,
11654,2341564,F,DQhGN,
11655,34513535,D,QApeX,3
11656,355366,J,,
11658,352432,C,Qzata,
11660,3425145,A,fJqwU,
11662,32465423446,H,eNsaN,
11664,143153,B,KBtDu,
11666,3452352352,G,tkcdq,
11668,2341564,F,DQhGN,
11669,3452421,E,mwzFP,4
11670,3425342,K,wZpEP,
11672,3452352352,G,tkcdq,
11674,3425342,K,wZpEP,
11676,3452421,E,mwzFP,
11678,3452421,E,mwzFP,
11680,34513535,D,QApeX,
11682,3452352352,G,tkcdq,
11683,2341564,F,DQhGN,5
11684,3422623,I,mbHtn,
11688,3452421,E,mwzFP,
11690,3425342,K,wZpEP,
11692,3425342,K,wZpEP,
11694,3452352352,G,tkcdq,
11696,2341564,F,DQhGN,
11697,3452352352,G,tkcdq,6
11698,3452352352,G,tkcdq,
11700,143153,B,KBtDu,
11702,2341564,F,DQhGN,
11704,143153,B,KBtDu,
11706,32465423446,H,eNsaN,
11708,34513535,D,QApeX,
11710,3452352352,G,tkcdq,
11711,355366,J,wZpEP,9
11712,34513535,D,QApeX,
11714,355366,J,wZpEP,
11716,355366,J,wZpEP,
11718,3425342,K,wZpEP,
11720,34513535,D,QApeX,
11722,3452352352,G,tkcdq,
11724,143153,B,KBtDu,
11725,3452421,E,mwzFP,4
11726,32465423446,H,eNsaN,
11728,143153,B,KBtDu,
11730,32465423446,H,eNsaN,
11732,32465423446,H,eNsaN,
11734,3425145,A,fJqwU,
11736,2341564,F,DQhGN,
11738,352432,C,Qzata,
11739,352432,C,Qzata,2
11740,355366,J,wZpEP,
11742,2341564,F,DQhGN,
11744,3452421,E,mwzFP,
11746,32465423446,H,eNsaN,
11748,3452421,E,mwzFP,
11750,3425145,A,fJqwU,
11752,3425145,A,fJqwU,
11753,3425342,K,wZpEP,10
11754,32465423446,H,eNsaN,
11756,32465423446,H,eNsaN,
11758,34513535,D,QApeX,
11760,32465423446,H,eNsaN,
11762,3425342,K,wZpEP,
11764,3422623,I,mbHtn,
11766,352432,C,Qzata,
11767,3452421,E,mwzFP,4
11768,3425342,K,wZpEP,
11770,352432,C,Qzata,
11772,3425145,A,fJqwU,
11774,3422623,I,mbHtn,
11778,34513535,D,QApeX,
11780,3425342,K,,
11781,352432,C,Qzata,2
11782,143153,B,KBtDu,
11786,355366,J,wZpEP,
11790,34513535,D,QApeX,
11792,3452352352,G,tkcdq,
11794,143153,B,KBtDu,
11795,143153,B,KBtDu,1
11796,352432,C,Qzata,
11798,32465423446,H,eNsaN,
11800,3422623,I,mbHtn,
11802,2341564,F,DQhGN,
11804,3452421,E,mwzFP,
11806,143153,B,KBtDu,
11808,3422623,I,mbHtn,
11809,,,,3
11810,3422623,I,mbHtn,
11812,3425342,K,,
11814,3452421,E,mwzFP,
11816,2341564,F,DQhGN,
11818,355366,J,wZpEP,
11820,3422623,I,mbHtn,
11822,143153,B,KBtDu,
11823,3452352352,G,tkcdq,6
11824,34513535,D,QApeX,
11826,34513535,D,QApeX,
11828,3425145,A,fJqwU,
11830,3425145,A,fJqwU,
11832,352432,C,Qzata,
11834,143153,B,KBtDu,
11836,3425342,K,wZpEP,
11837,355366,J,wZpEP,9
11840,32465423446,H,eNsaN,
11842,3425145,A,fJqwU,
11844,2341564,F,DQhGN,
11846,32465423446,H,eNsaN,
11848,32465423446,H,eNsaN,
11850,2341564,F,DQhGN,
11851,34513535,D,QApeX,3
11852,3422623,I,mbHtn,
11854,32465423446,H,eNsaN,
11856,3452421,E,mwzFP,
11858,3422623,I,mbHtn,
11860,143153,B,KBtDu,
11862,2341564,F,DQhGN,
11865,3425145,A,fJqwU,0
11866,2341564,F,DQhGN,
11868,3425145,A,fJqwU,
11870,3422623,I,mbHtn,
11874,32465423446,H,eNsaN,
11876,352432,C,Qzata,
11878,3452421,E,mwzFP,
11879,3425342,K,wZpEP,10
11880,3422623,I,mbHtn,
11882,3425342,K,wZpEP,
11884,34513535,D,QApeX,
11886,34513535,D,QApeX,
11888,3425145,A,fJqwU,
11890,3452352352,G,tkcdq,
11892,3425342,K,wZpEP,
11893,352432,C,Qzata,2
11894,143153,B,KBtDu,
11896,34513535,D,QApeX,
11898,32465423446,H,eNsaN,
11900,143153,B,KBtDu,
11902,3425145,A,fJqwU,
11904,3425145,A,fJqwU,
11906,3422623,I,mbHtn,
11907,143153,B,KBtDu,1
11908,34513535,D,QApeX,
11910,2341564,F,DQhGN,
11912,3452352352,G,tkcdq,
11914,3425145,A,fJqwU,
11916,3425145,A,fJqwU,
11918,355366,J,wZpEP,
11920,32465423446,H,eNsaN,
11921,355366,J,wZpEP,9
11922,355366,J,wZpEP,
11924,32465423446,H,eNsaN,
11926,3422623,I,mbHtn,
11928,34513535,D,QApeX,
11930,143153,B,KBtDu,
11934,2341564,F,DQhGN,
11935,352432,C,Qzata,2
11936,352432,C,Qzata,
11938,3425342,K,wZpEP,
11940,32465423446,H,eNsaN,
11942,3452421,E,mwzFP,
11944,3425342,K,wZpEP,
11946,34513535,D,QApeX,
11948,3422623,I,mbHtn,
11949,352432,C,Qzata,2
11950,3452421,E,mwzFP,
11952,3425342,K,wZpEP,
11954,143153,B,KBtDu,
11956,143153,B,KBtDu,
11958,143153,B,KBtDu,
11960,2341564,F,DQhGN,
11962,32465423446,H,eNsaN,
11963,143153,B,KBtDu,1
11964,352432,C,Qzata,
11966,2341564,F,DQhGN,
11968,355366,J,wZpEP,
11970,3452352352,G,tkcdq,
11972,352432,C,Qzata,
11974,3452421,E,mwzFP,
11976,3452421,E,mwzFP,
11977,3425145,A,fJqwU,0
11978,3452421,E,mwzFP,
11980,355366,J,,
11986,355366,J,,
11991,3425145,A,fJqwU,0
11992,34513535,D,QApeX,
11994,34513535,D,QApeX,
11996,2341564,F,DQhGN,
11998,3452421,E,mwzFP,
12000,3425145,A,fJqwU,
12002,3452421,E,mwzFP,
12004,355366,J,,
12005,143153,B,KBtDu,1
12006,3425342,K,wZpEP,
12008,2341564,F,DQhGN,
12010,32465423446,H,eNsaN,
12012,3452421,E,mwzFP,
12014,3422623,I,mbHtn,
12016,352432,C,Qzata,
12018,352432,C,Qzata,
12019,3422623,I,mbHtn,8
12020,3452352352,G,tkcdq,
12022,2341564,F,DQhGN,
12026,355366,J,wZpEP,
12028,355366,J,wZpEP,
12030,34513535,D,QApeX,
12032,3425145,A,fJqwU,
12033,34513535,D,QApeX,3
12034,3425145,A,fJqwU,
12036,32465423446,H,eNsaN,
12040,143153,B,KBtDu,
12042,32465423446,H,eNsaN,
12044,352432,C,Qzata,
12046,3422623,I,mbHtn,
12047,3425342,K,wZpEP,10
12050,2341564,F,DQhGN,
12052,143153,B,KBtDu,
12054,3452421,E,mwzFP,
12058,3425342,K,wZpEP,
12060,352432,C,Qzata,
12061,34513535,D,QApeX,3
12062,3422623,I,mbHtn,
12064,3422623,I,mbHtn,
12066,3425342,K,wZpEP,
12068,3422623,I,mbHtn,
12070,3452352352,G,tkcdq,
12072,3425342,K,wZpEP,
12074,3452352352,G,tkcdq,
12075,3452352352,G,tkcdq,6
12076,3452421,E,mwzFP,
12078,3422623,I,mbHtn,
12080,34513535,D,QApeX,
12082,355366,J,wZpEP,
12084,3452421,E,mwzFP,
12088,352432,C,Qzata,
12089,3452421,E,mwzFP,4
12090,2341564,F,DQhGN,
12092,352432,C,Qzata,
12094,3425342,K,wZpEP,
12096,3422623,I,mbHtn,
12098,355366,J,wZpEP,
12100,2341564,F,DQhGN,
12102,3452352352,G,tkcdq,
12103,,,,3
12104,32465423446,H,eNsaN,
12106,32465423446,H,eNsaN,
12108,3425145,A,fJqwU,
12110,3452352352,G,tkcdq,
12112,3425145,A,fJqwU,
12114,3422623,I,mbHtn,
12116,143153,B,KBtDu,
12117,143153,B,KBtDu,1
12118,3452352352,G,tkcdq,
12122,34513535,D,QApeX,
12124,3425342,K,wZpEP,
12126,3452352352,G,tkcdq,
12128,2341564,F,DQhGN,
12130,34513535,D,QApeX,
12131,3425342,K,wZpEP,10
12132,3452421,E,mwzFP,
12134,355366,J,wZpEP,
12136,3452421,E,mwzFP,
12138,3425145,A,fJqwU,
12140,143153,B,KBtDu,
12142,143153,B,KBtDu,
12145,352432,C,Qzata,2
12146,355366,J,wZpEP,
12148,3452352352,G,tkcdq,
12150,3452421,E,mwzFP,
12154,3425145,A,fJqwU,
